well_id,Station Code,Station Name,State,District,Latitude,Longitude,Well Depth,period,gwl,measurement_month_start,soil_moisture_1m,soil_moisture_3m,soil_moisture_6m,soil_moisture_12m,et_1m,et_3m,et_6m,et_12m,rainfall_1m,rainfall_3m,rainfall_6m,rainfall_12m,grace_tws_1m,grace_tws_3m,grace_tws_6m,grace_tws_12m,welltype_Bore well,welltype_Dug well,welltype_Tube well,aquifer_-,aquifer_Confined,aquifer_Semi-confined,aquifer_Unconfined,gwl_lag1,gwl_lag2,gwl_lag3,gwl_lag4
13.0167_78.5,130100000000000.0,Venkatagirikota,Andhra pradesh,Chittoor,13.0167,78.5,15.2,Aug-10,8.470000267,2010-08-01,33.42570577348982,28.2478916985648,21.89853695460728,25.15255737304688,4.149875400928847e-05,3.361391307927469e-05,2.4103600870668223e-05,3.0012259880355225e-05,306.10327723882733,581.3063782164194,669.626926963769,1237.4548356602493,,-4.690599975722731,-6.626580927778624,3.650056951997352,False,True,False,False,False,False,True,8.970000267,0.670000017,10.72000027,10.23999977
13.0167_78.5,130100000000000.0,Venkatagirikota,Andhra pradesh,Chittoor,13.0167,78.5,15.2,Jan-12,9.270000458,2012-01-01,25.18703964778355,29.39755616869245,30.268085479736328,25.09064769744873,3.2617948558514135e-05,3.962113597871004e-05,4.134017217438668e-05,3.182808788031772e-05,50.19889033882363,291.87812932949623,1017.4767483854756,1375.074120352569,20.204461334899264,20.56186625564389,16.07762407912954,10.14036142785014,False,True,False,False,False,False,True,9.350000381,8.869999886,9.770000458,7.630000114
13.0167_78.5,130100000000000.0,Venkatagirikota,Andhra pradesh,Chittoor,13.0167,78.5,15.2,May-12,12.84000015,2012-05-01,16.141605377197266,14.92939077104841,20.1178560256958,24.655345916748043,1.0086002216017473e-05,1.187259723727558e-05,2.1809872513196235e-05,3.0231712636512907e-05,40.91797141658449,55.295830602784754,182.84452716702395,1280.3215499074715,-11.027617714064167,-5.095298703659976,4.221587540625601,9.736922084300597,False,True,False,False,False,False,True,9.270000458,9.350000381,8.869999886,9.770000458
13.0167_78.5,130100000000000.0,Venkatagirikota,Andhra pradesh,Chittoor,13.0167,78.5,15.2,Nov-14,12.72000027,2014-11-01,30.95633152553013,30.2167421068464,26.80084092276437,22.49195752825056,4.7753423651946445e-05,4.547833201026411e-05,3.7388591538599166e-05,2.823165635033677e-05,202.7225363185105,514.702818324265,895.2519214778271,980.2861823387516,,9.071703243586487,1.146967079237186,-4.66610561624177,False,True,False,False,False,False,True,14.36999989,13.92000008,10.57999992,9.430000305
13.0167_78.5,130100000000000.0,Venkatagirikota,Andhra pradesh,Chittoor,13.0167,78.5,15.2,Jan-15,7.420000076,2015-01-01,21.28734970092773,26.321897097996303,27.29303564344134,22.19160761151995,2.4604437125422654e-05,3.7410366660749007e-05,3.892247644086767e-05,2.7545468583412e-05,41.20091668147486,315.70273861838774,706.7094744015666,1029.049880942095,,14.799570636672946,8.855452374479622,-3.884774473881288,False,True,False,False,False,False,True,12.72000027,14.36999989,13.92000008,10.57999992
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,May-03,7.449999809,2003-05-01,17.120241165161133,15.42103385925293,19.59081649780273,23.78632354736328,8.587166121287737e-06,1.0098235179611947e-05,1.9802950191660784e-05,2.565782779129222e-05,23.386380420281338,37.383508276480896,98.06500525543323,802.1812762961938,-18.096421831023463,-17.330170975462877,-8.065937270059944,-4.853565080636088,False,True,False,False,False,False,True,4.960000038,4.71999979,5.400000095,3.900000095
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Aug-03,6.25,2003-08-01,32.4211540222168,23.841697692871094,19.68214988708496,23.66324615478516,3.596321039367467e-05,2.1907586415181868e-05,1.60062663780991e-05,2.4842545826686543e-05,211.5676151193105,329.38271996264274,366.7662282391236,821.8037679390264,,-15.39690069591786,-20.37603333596301,-8.055652728974536,False,True,False,False,False,False,True,7.449999809,4.960000038,4.71999979,5.400000095
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Nov-03,5.239999771,2003-11-01,35.26169967651367,32.96930694580078,28.448881149291992,23.985219955444336,3.841507714241743e-05,4.41460833826568e-05,3.304433630546555e-05,2.63373240159126e-05,191.71105325451265,409.1899104576845,742.3862314877603,826.0779742919483,,-0.0127019627063581,-5.7944181463898055,-10.78594322957272,False,True,False,False,False,False,True,6.25,7.449999809,4.960000038,4.71999979
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Jan-04,5.659999847,2004-01-01,23.870153427124023,30.00446319580078,31.04776382446289,24.04844856262207,3.1876650609774515e-05,3.682493115775287e-05,4.0060305764200166e-05,2.6717802029452287e-05,25.660578273809875,247.61053371200197,680.4706071019173,839.668363575752,,-1.9602963373064968,-2.340272912850872,-10.668531486502015,False,True,False,False,False,False,True,5.239999771,6.25,7.449999809,4.960000038
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,May-04,4.980000019,2004-05-01,20.9029541015625,16.48414421081543,20.36359596252441,24.417314529418945,1.2947182767675258e-05,1.1589579116844106e-05,2.1092304450576197e-05,2.708469401113689e-05,44.40349788619922,56.4879083106151,119.82815880500355,862.2143902927636,-28.23991247172508,-21.12861424060469,-12.190650347528946,-9.632157467073291,False,True,False,False,False,False,True,5.659999847,5.239999771,6.25,7.449999809
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Aug-04,5.0,2004-08-01,29.231595993041992,29.6347770690918,23.110849380493164,25.814340591430664,3.564880898920819e-05,3.3300624636467546e-05,2.247973134217318e-05,2.984753700729925e-05,279.6242482776825,478.0327852184956,534.5206935291108,1007.0508544811836,,-8.91867810035474,-17.18691147288428,-10.264084738734365,False,True,False,False,False,False,True,4.980000019,5.659999847,5.239999771,6.25
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Nov-04,3.5,2004-11-01,36.61419677734375,32.69868469238281,31.173179626464844,25.74244880676269,3.973325874540024e-05,4.1867082472890615e-05,3.7640515074599534e-05,2.9327360607567243e-05,180.45086264151797,502.4763223918585,980.509107610354,1100.3372664153576,,-0.8506175282845949,-4.373121233683052,-10.66556355710152,False,True,False,False,False,False,True,5.0,4.980000019,5.659999847,5.239999771
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Jan-05,3.940000057,2005-01-01,23.95077514648437,31.52966690063477,30.90518569946289,26.048315048217773,3.513441333780065e-05,3.699660010170192e-05,3.8808819226687774e-05,2.929334186774213e-05,9.962459201996143,259.21687843937144,860.8665864673945,1123.2038017557218,,7.323673092462248,2.123819243443744,-8.409306601826087,False,True,False,False,False,False,True,3.5,5.0,4.980000019,5.659999847
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,May-05,4.480000019,2005-05-01,21.630525588989254,16.784725189208984,21.05673599243164,26.142749786376957,1.6215528376051225e-05,1.2644603884837124e-05,2.205049167969264e-05,2.988833330164198e-05,61.32172684027599,81.27625950368552,160.89763743659623,1141.4067450469504,-27.21531785500136,-24.24866137382829,-11.027129208586157,-8.002580129084745,False,True,False,False,False,False,True,3.940000057,3.5,5.0,4.980000019
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Aug-05,4.340000153,2005-08-01,27.693750381469727,25.936038970947266,21.452062606811523,25.19140243530273,3.3124335459433496e-05,2.944838161056396e-05,2.121472243743483e-05,2.8836189812864177e-05,256.8389713397393,440.6709653265201,517.5017994344234,1104.0449251549749,,-15.737458206677244,-22.68859950153492,-11.573929760588264,False,True,False,False,False,False,True,4.480000019,3.940000057,3.5,5.0
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Nov-05,1.720000029,2005-11-01,36.85942459106445,32.785308837890625,29.335058212280277,25.18051147460937,3.75223062292207e-05,4.4081916712457314e-05,3.674942854559049e-05,2.9444539904943667e-05,414.1176167313869,689.2531438378188,1129.924109164339,1290.821746600935,,7.578064299946594,-4.517543293639777,-11.78681311750478,False,True,False,False,False,False,True,4.340000153,4.480000019,3.940000057,3.5
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Jan-06,0.800000012,2006-01-01,34.235355377197266,36.06748962402344,32.87053298950195,26.341215133666992,3.0097873604972847e-05,3.4295306249987334e-05,3.843866943498142e-05,2.8908139938721437e-05,55.2937676860736,631.4905843390869,1163.465082785258,1429.4286984107816,,24.72342985791744,11.666811932198096,-6.714649228989017,False,True,False,False,False,False,True,1.720000029,4.340000153,4.480000019,3.940000057
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,May-06,2.900000095,2006-05-01,17.667770385742188,18.48386001586914,25.429859161376957,27.393186569213867,1.4319286492536776e-05,2.012059667322319e-05,2.6045963750220835e-05,3.1427101930603385e-05,47.05261432207548,77.11882788401384,299.9032452060626,1429.8273543704015,-5.286286900972337,-3.8029377445783217,7.454256366660343,2.0125292483421062,False,True,False,False,False,False,True,0.800000012,1.720000029,4.340000153,4.480000019
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Aug-06,4.800000191,2006-08-01,25.21574211120605,25.643009185791016,22.094083786010746,27.300743103027344,3.460864536464214e-05,3.185333116562106e-05,2.599663821456488e-05,3.19782666338142e-05,139.99047217002283,359.2758472000177,436.3946750840316,1348.432236243899,,-3.5224363619157,-5.158611708811817,3.822130583635715,False,True,False,False,False,False,True,2.900000095,0.800000012,1.720000029,4.340000153
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Nov-06,2.019999981,2006-11-01,32.91041946411133,30.61674118041992,28.113916397094727,26.71804428100586,4.294305108487606e-05,4.3488700612215325e-05,3.76758944184985e-05,3.1831928936298937e-05,142.5355498102995,362.6714350340458,721.9472822340636,1011.936588092492,,9.405839676224888,2.553075585408076,1.6577037977044136,False,True,False,False,False,False,True,4.800000191,2.900000095,0.800000012,1.720000029
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Jan-07,4.900000095,2007-01-01,25.27399635314941,30.582260131835938,29.308624267578125,25.69992446899414,2.931743256340269e-05,3.465944973868318e-05,3.770499097299762e-05,3.148971154587343e-05,21.64917679933401,218.4305076232324,578.5568650170014,880.372517645359,,12.517279659322355,8.968961993903298,1.4179787596290128,False,True,False,False,False,False,True,2.019999981,4.800000191,2.900000095,0.800000012
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,May-07,6.0,2007-05-01,18.33275413513184,15.701895713806152,20.732044219970703,24.443260192871094,1.4254891539167149e-05,1.2825827070628291e-05,2.0637738998630084e-05,2.920362567238044e-05,72.88720083695192,76.49052386100476,156.94798405124592,878.8952662853096,-15.382655944827532,-8.467775478643373,0.020510457589631,1.171676424779833,False,True,False,False,False,False,True,4.900000095,2.019999981,4.800000191,2.900000095
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Aug-07,3.769999981,2007-08-01,30.45510482788086,28.68242454528809,22.28700828552246,25.18812370300293,3.640625072875992e-05,3.0901886930223554e-05,2.192247484344989e-05,2.889535790018272e-05,309.57823716677154,585.1774541013516,661.6679779623564,1104.796873186643,,-6.446650078518819,-11.214405212073622,-1.215768161926319,False,True,False,False,False,False,True,6.0,4.900000095,2.019999981,4.800000191
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Nov-07,2.099999905,2007-11-01,35.40068817138672,36.30231094360352,32.52855682373047,26.616634368896484,4.612609700416215e-05,4.435472146724351e-05,3.765513611142524e-05,2.91846754407743e-05,221.6766416705572,669.9608363555028,1283.3962673739743,1440.3442514252204,,13.824811972872949,4.891673907298919,-1.2359436300644742,False,True,False,False,False,False,True,3.769999981,6.0,4.900000095,2.019999981
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Jan-08,0.620000005,2008-01-01,29.290828704833984,32.66735076904297,33.69937896728516,26.97466468811035,3.042053504032083e-05,3.848233973258175e-05,3.983123315265402e-05,2.984511047543492e-05,95.89863315453896,350.83227266715124,1136.9526814359886,1493.6049246088817,,14.921455117838978,13.438915985842035,0.8620965103729991,False,True,False,False,False,False,True,2.099999905,3.769999981,6.0,4.900000095
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,May-08,3.279999971,2008-05-01,21.757020950317383,21.57082748413086,25.212934494018555,28.880767822265625,2.404578299319837e-05,2.23880688281497e-05,2.7723743187380023e-05,3.270304296165705e-05,21.453461339840523,70.52976509928703,205.6511168961341,1489.0473842701088,-1.028540508649246,-0.1840748983647394,6.451279935416874,5.742368104454168,False,True,False,False,False,False,True,0.620000005,2.099999905,3.769999981,6.0
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Aug-08,3.619999886,2008-08-01,29.518449783325195,26.433504104614254,24.010887145996094,28.270044326782227,3.9041035051923245e-05,3.376425956957973e-05,2.8129923521191813e-05,3.336852751090191e-05,235.8897235874946,413.2865095986769,490.0434380632181,1295.1256262155678,,-4.470041921369445,-4.158008945402148,4.38552492726416,False,True,False,False,False,False,True,3.279999971,0.620000005,2.099999905,3.769999981
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Nov-08,2.880000114,2008-11-01,33.53352737426758,33.36521911621094,29.894702911376957,27.514129638671875,4.317815546528436e-05,4.3992200517095625e-05,3.891504093189724e-05,3.3316951885353774e-05,208.13956839763205,536.0217320941962,955.5392860128328,1167.4175662742211,,7.943890545430748,2.9710524040454267,2.3031454505591293,False,True,False,False,False,False,True,3.619999886,3.279999971,0.620000005,2.099999905
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Jan-09,2.5,2009-01-01,31.65537452697754,32.77074432373047,32.38779830932617,27.71857070922852,3.836269388557412e-05,4.076210825587623e-05,4.171662658336572e-05,3.4116226743208244e-05,14.309588948121435,376.3072965282661,946.3102281322846,1206.4296634082611,,17.423338961387213,11.72840475714809,3.633933612027716,False,True,False,False,False,False,True,2.880000114,3.619999886,3.279999971,0.620000005
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,May-09,3.450000048,2009-05-01,16.75905418395996,16.714540481567383,22.798585891723636,26.366138458251957,1.2638357475225348e-05,1.701954533928074e-05,2.644875166879501e-05,3.2716143323341385e-05,27.67237366621311,41.33453537409122,217.0759485707833,1172.6152345836165,-15.738187609065864,-11.197347285865028,1.2135126163125018,2.012394338009286,False,True,False,False,False,False,True,2.5,2.880000114,3.619999886,3.279999971
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Aug-09,2.730000019,2009-08-01,23.76252555847168,24.150110244750977,20.4786434173584,25.76532554626465,2.7826379664475095e-05,2.642102845129557e-05,2.171345113310963e-05,3.079425368923694e-05,113.5317423756306,323.8016914484592,365.13622682255055,1076.8993721134386,,-8.878143573736043,-11.7541396241904,-0.6822702265590982,False,True,False,False,False,False,True,3.450000048,2.5,2.880000114,3.619999886
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Nov-09,3.519999981,2009-11-01,26.987903594970703,29.017902374267575,26.61495018005371,24.67800521850586,4.740922668133862e-05,4.518753485172056e-05,3.583034413168207e-05,3.10600662487559e-05,38.52467619914275,377.0069928581898,726.414037460318,943.4899860311014,,11.97848901123562,0.8275105876455864,-1.5881227425094788,False,True,False,False,False,False,True,2.730000019,3.450000048,2.5,2.880000114
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Jan-10,3.75,2010-01-01,28.435216903686523,28.557321548461918,28.27776527404785,24.1815128326416,2.638668411236722e-05,3.558217213139869e-05,3.717558138305321e-05,2.9471346351783723e-05,28.97956117987633,199.68994131684303,677.3093535051896,936.4875230181676,,18.31022844949593,11.702859396938376,-0.5228703776172534,False,True,False,False,False,False,True,3.519999981,2.730000019,3.450000048,2.5
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,May-10,5.21999979,2010-05-01,16.96809196472168,15.071650505065918,20.95287132263184,23.79946517944336,1.2527040780696552e-05,1.359346424578689e-05,2.061041050183121e-05,2.8262189516681246e-05,67.27386555075645,77.20573588288748,244.54015754507137,970.9541950053896,-9.37408605164107,-4.324148177763234,5.296426008756363,3.2651008173423737,False,True,False,False,False,False,True,3.75,3.519999981,2.730000019,3.450000048
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Aug-10,4.449999809,2010-08-01,33.18213653564453,27.956151962280277,21.62023162841797,24.72840118408203,4.161625474807806e-05,3.32839299517218e-05,2.3612514269188974e-05,2.9955506761325523e-05,325.3795840373406,552.0814603154477,637.3432714182597,1181.6846859386335,,-4.719394150332712,-6.931301804934779,3.284513265878444,False,True,False,False,False,False,True,5.21999979,3.75,3.519999981,2.730000019
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Nov-10,2.700000048,2010-11-01,34.123470306396484,34.342281341552734,31.15666007995605,26.084531784057617,4.706982508650981e-05,4.9319751269649714e-05,4.129155422560871e-05,3.098087836406194e-05,197.13172590732572,653.486753335366,1205.5682136508135,1458.1644464158096,,20.61146624799961,7.7275383356212,3.664173859667625,False,True,False,False,False,False,True,4.449999809,5.21999979,3.75,3.519999981
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Jan-11,3.299999952,2011-01-01,32.32025909423828,34.320735931396484,34.1672477722168,26.93174934387207,3.377594839548692e-05,4.063043161295354e-05,4.405070649227128e-05,3.2315092539647594e-05,71.65263778888263,496.1377890843612,1277.872400549742,1596.0052444751448,,29.39007402541569,21.37132560592056,6.752572304178778,False,True,False,False,False,False,True,2.700000048,4.449999809,5.21999979,3.75
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,May-11,5.800000191,2011-05-01,17.866283416748047,15.629175186157228,23.10315322875977,27.15203094482422,1.5224024537019432e-05,1.5975419955793768e-05,2.53489961323794e-05,3.336407462484203e-05,125.36509127341785,133.11004833074716,440.3885026195875,1645.956716270401,-4.154831647654241,2.5812208023864835,13.304762091598164,10.516150213609682,False,True,False,False,False,False,True,3.299999952,2.700000048,4.449999809,5.21999979
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Aug-11,4.599999905,2011-08-01,27.32978820800781,24.692920684814453,20.261892318725582,26.3203239440918,3.5213004593970254e-05,2.915741606557276e-05,2.2681369955535047e-05,3.231302980566397e-05,312.4577821814097,474.4834157480644,607.5934640788115,1568.3586717030178,7.848916818694904,7.848916818694904,2.2152030001048453,12.34212172748387,False,True,False,False,False,False,True,5.800000191,3.299999952,2.700000048,4.449999809
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Nov-11,3.809999943,2011-11-01,32.670101165771484,31.89873313903809,28.29463577270508,25.68854522705078,4.768381040776149e-05,4.619223909685388e-05,3.7614834582200274e-05,3.152088902425021e-05,200.15143812161224,624.6883923480144,1099.1718080960788,1513.480526560774,19.821034409733915,17.164524971231465,14.808082015300702,10.574273032632512,False,True,False,False,False,False,True,4.599999905,5.800000191,3.299999952,2.700000048
13.1333_78.6583,130800000000000.0,Duginevaripalli,Andhra pradesh,Chittoor,13.1333,78.6583,10.36,Jan-12,4.199999809,2012-01-01,24.28704643249512,28.426488876342773,29.275758743286133,24.35750770568848,3.226696571800858e-05,3.926313002011739e-05,4.059568527736701e-05,3.112970443908125e-05,46.15792470597304,321.72516449483544,1058.7199009026472,1362.127973911854,17.446589192214976,18.63381180097444,15.247833211453084,9.47140974505478,False,True,False,False,False,False,True,3.809999943,4.599999905,5.800000191,3.299999952
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,May-03,12.14999962,2003-05-01,17.165386608668737,15.796205350330895,20.509023938860214,24.115865639277867,1.0705827175375557e-05,1.2487495593761976e-05,2.217568187136619e-05,2.705191068993632e-05,15.273162497923924,24.604498244248905,141.95287232215588,875.7659507646011,-16.95863582325152,-16.536152409307476,-8.37309077716891,-5.440286603464847,False,True,False,False,False,False,True,8.210000038,8.069999695,10.39999962,11.19999981
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,Aug-03,7.579999924,2003-08-01,32.254730224609375,23.65693255833217,19.774950708661763,24.052511964525497,3.5814101465803105e-05,2.1558802602937378e-05,1.7013202263374948e-05,2.628403444759897e-05,212.35571232667337,335.8456994157572,360.4501976600061,880.4762219511547,,-13.952114397995585,-19.035659200762183,-8.230196576069615,False,True,False,False,False,False,True,12.14999962,8.210000038,8.069999695,10.39999962
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,Nov-03,7.989999771,2003-11-01,34.93085643223354,32.812106949942454,28.27394151687622,24.351730619158065,3.8820612644485664e-05,4.5829125545943885e-05,3.3693142930652744e-05,2.7862694878422196e-05,187.40459500826324,432.7765859365464,773.0900977529013,883.7852371701829,,-0.373807678689825,-5.414882092693815,-10.341226027997806,False,True,False,False,False,False,True,7.579999924,12.14999962,8.210000038,8.069999695
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,Jan-04,9.159999847,2004-01-01,25.516237463269917,30.72716699327741,31.351032529558456,24.33525010517665,3.4091518370717366e-05,3.755308729783532e-05,4.1153711208608e-05,2.796339744496176e-05,28.738114347824684,284.78722605338464,746.982741708939,900.2714778689237,,-1.4979500004621524,-2.140662794740796,-9.98011127064502,False,True,False,False,False,False,True,7.989999771,7.579999924,12.14999962,8.210000038
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,May-04,10.14999962,2004-05-01,20.786153588976177,16.716476372310094,21.070091315678187,24.68188517434256,1.4270545956865785e-05,1.367373124594451e-05,2.2909178759229167e-05,2.8315932662995434e-05,43.00005696828549,54.31145813373419,159.937982747188,933.0280805000892,-25.29053636275496,-18.719525023670545,-10.760915322463532,-8.622502030555646,False,True,False,False,False,False,True,9.159999847,7.989999771,7.579999924,12.14999962
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,Aug-04,8.199999809,2004-08-01,28.240847315107075,29.04702145712716,22.92455291748047,25.97982358932495,3.606182885310513e-05,3.304174580469927e-05,2.336359180584883e-05,3.110843720475844e-05,280.1662416228881,491.7375995608477,546.0490576945818,1084.452168244582,,-8.591340569940762,-15.52725133712512,-9.30164002217272,False,True,False,False,False,False,True,10.14999962,9.159999847,7.989999771,7.579999924
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,Nov-04,8.199999809,2004-11-01,36.94288812364851,32.55773448944092,30.81270442690168,25.913062981196813,3.920710046908685e-05,4.249173174944839e-05,3.784074332153458e-05,3.0333083356838737e-05,181.14672592053049,519.028835287461,1010.7664348483088,1170.7044175954966,,-0.9329096622066744,-4.267194214333979,-9.687585514965262,False,True,False,False,False,False,True,8.199999809,10.14999962,9.159999847,7.989999771
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,Jan-05,8.180000305,2005-01-01,24.98862395967756,32.29901885986328,31.00325332369123,26.171253136226102,3.660404217953328e-05,3.752815830791535e-05,3.955607449565183e-05,3.032178320998875e-05,9.578498950371376,283.10397694661066,901.1523279364292,1175.2790375764553,,5.477366996287948,1.3602888121575052,-7.851096723814837,False,True,False,False,False,False,True,8.199999809,8.199999809,10.14999962,9.159999847
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,May-05,9.539999962,2005-05-01,21.5860002381461,16.83704662322998,21.543476513453893,26.203554970877512,1.7390289095991257e-05,1.3956988660928412e-05,2.3467478838158835e-05,3.069359848138577e-05,50.93680505569164,62.70597249957231,171.9171181389919,1182.6835529873006,-24.64001572167715,-22.208135718916104,-10.564949750434366,-7.702333597661464,False,True,False,False,False,False,True,8.180000305,8.199999809,8.199999809,10.14999962
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,Aug-05,8.100000381,2005-08-01,27.211105619158065,25.70484358923776,21.367548533848357,25.344650949750623,3.303902251770654e-05,2.9165302359095744e-05,2.1722140055706924e-05,2.963047979522214e-05,201.7751534214387,380.1586086429083,442.8645811424806,1071.104562069361,,-14.495108830447306,-20.688916229803446,-10.854161988870008,False,True,False,False,False,False,True,9.539999962,8.180000305,8.199999809,8.199999809
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,Nov-05,4.699999809,2005-11-01,36.06370885031564,31.83866821016584,28.741603306361608,25.12473174503872,3.705570192583504e-05,4.4568251723831054e-05,3.685166952241811e-05,3.019681636422839e-05,416.7360357046128,671.7083250926091,1051.8669337355177,1223.7840518745093,,7.234629181701239,-4.12285588354585,-10.835235530006024,False,True,False,False,False,False,True,8.100000381,9.539999962,8.180000305,8.199999809
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,Jan-06,3.24000001,2006-01-01,35.1194543838501,36.2758458001273,32.546976634434294,26.239726270948136,3.06426052572663e-05,3.446968366915826e-05,3.8830897340501125e-05,2.956876141979592e-05,93.61434792555296,717.4871676334969,1174.234610442932,1422.577932777313,,22.185400122402548,10.549347697594092,-6.183448429029854,False,True,False,False,False,False,True,4.699999809,8.100000381,9.539999962,8.180000305
13.1708_78.9875,131015000000000.0,Shankrantipalli,Andhra pradesh,Chittoor,13.1708,78.9875,12.95,May-06,7.179999828,2006-05-01,18.16713149206979,18.82042196818761,25.975442000797816,27.36612136023385,1.5662545105702262e-05,2.16730238987241e-05,2.7293664256181467e-05,3.209892487835272e-05,35.33820553467824,55.81011700171691,361.9844304758769,1413.8513642113944,-3.876030612962373,-3.080298262985298,6.775797806828681,1.8218643112038944,False,True,False,False,False,False,True,3.24000001,4.699999809,8.100000381,9.539999962
